"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1792","1427894_at","Vasn","246154","vasorin",0.33067870167182,6.00827737413388,1.74008171572742,0.107227151219653,0.473198080382381,-4.91364823590283
"1793","1427896_at","Suds3","71954","suppressor of defective silencing 3 homolog (S. cerevisiae)",-0.392281959406819,8.41361004395574,-1.96896263593344,0.0723247554354267,0.419006516454055,-4.57041525786112
"1794","1427908_at","Bnip1","224630","BCL2/adenovirus E1B interacting protein 1",-0.149606147963361,7.08505050751393,-0.770472095093371,0.455821068280799,0.800935536154036,-6.02147145350549
"1795","1427912_at","Cbr3","109857","carbonyl reductase 3",0.0391778685155213,4.72141514933895,0.231779944027628,0.820587800476546,0.949508078356901,-6.29700576305525
"1796","1427915_s_at","Eloc","67923","elongin C",0.0683718178118982,5.78078819180701,0.31351395994275,0.75923631670482,0.934916200697685,-6.27378598038265
"1797","1427916_at","St7l","229681","suppression of tumorigenicity 7-like",0.091297395274065,8.30703825288609,0.534710210245572,0.602551131992176,0.872537269889221,-6.17698869929656
"1798","1427918_a_at","Rhoq","104215","ras homolog family member Q",-0.00251827192488907,7.19552413376729,-0.0142572575188528,0.988857447686673,0.996130501535224,-6.32500465938288
"1799","1427924_at","Stx17","67727","syntaxin 17",-0.151061246562927,5.44599996496577,-0.87553302278417,0.398354545984687,0.778530234052723,-5.93577478510931
"1800","1427927_at","Hscb","100900","HscB iron-sulfur cluster co-chaperone",-0.119050917946501,6.23901672341739,-0.760649205241832,0.461452801047079,0.804940224382875,-6.02898161848637
"1801","1427929_a_at","Pdxk","216134","pyridoxal (pyridoxine, vitamin B6) kinase",0.310264558012145,8.79942894699212,1.69712726594098,0.115257813202647,0.484918882489893,-4.97538427095832
"1802","1427934_at","Lyrm2","108755","LYR motif containing 2",-0.00896907250827983,6.62107050600817,-0.0496582514432942,0.961206155132113,0.992205241998393,-6.32381832925123
"1803","1427945_at","Dpyd","99586","dihydropyrimidine dehydrogenase",-0.0622831497936662,9.35806746901026,-0.339024982244672,0.740410131073081,0.92794927550584,-6.26513566206807
"1804","1427954_at","BC048403","270802","cDNA sequence BC048403",0.18544488582187,5.09003306436415,1.12885877219276,0.280871726904959,0.690069114211275,-5.69087417495165
"1805","1427956_at","Pcgf1","69837","polycomb group ring finger 1",-0.0928885102424664,5.39768309342088,-0.48321538489038,0.637580419414855,0.891113484813703,-6.20387832526665
"1806","1427962_at","Ccdc102a","234582","coiled-coil domain containing 102A",0.18139792556174,4.84769600113777,1.1235733157998,0.283021873161752,0.690649920382697,-5.69650518325975
"1807","1427963_s_at","Rdh9","103142","retinol dehydrogenase 9",-1.75872418829148,10.1050725903249,-6.07955493689551,5.3450780373299e-05,0.0157825576956796,2.23851354296343
"1808","1427980_at","Cmip","74440","c-Maf inducing protein",-0.12068905132726,7.49350416944363,-0.653608041234277,0.525607736016349,0.84126684500925,-6.10509148444441
"1809","1427981_a_at","Csad","246277","cysteine sulfinic acid decarboxylase",1.07357259605907,9.58342656655593,3.03076515111159,0.0103790154273829,0.190457865017738,-2.78081370275599
"1810","1427982_s_at","Syne2","319565","spectrin repeat containing, nuclear envelope 2",0.192654180376279,6.43226057954029,0.836679379105976,0.419012823402395,0.788544428782485,-5.96860006878091
"1811","1427983_at","Zfp280c","208968","zinc finger protein 280C",-0.119068484321814,7.0145223830599,-0.683170139451679,0.507387681365854,0.830259973255372,-6.08513202696651
"1812","1427985_at","Spin4","270624","spindlin family, member 4",0.259745671333912,3.24826252252538,1.49006580010842,0.16184133529922,0.55743441893093,-5.25929364090119
"1813","1427991_s_at","Usp45","77593","ubiquitin specific petidase 45",-0.265772158489893,7.02147630002014,-1.58328969251847,0.139164800367694,0.525360466689076,-5.13440092524965
"1814","1427994_at","Cd300lf","246746","CD300 molecule like family member F",0.0784523184733734,5.35566768397048,0.460994695893355,0.652989926307327,0.896828705039578,-6.21467438790881
"1815","1427997_at","Ndufaf4","68493","NADH:ubiquinone oxidoreductase complex assembly factor 4",-0.0181724615780858,8.75830183003199,-0.0932325168759491,0.92724692393878,0.986176410854463,-6.32055500071237
"1816","1428004_at","Snrnp25","78372","small nuclear ribonucleoprotein 25 (U11/U12)",-0.42608742387647,6.14626239446132,-2.34462645022498,0.0369389366255392,0.336071894004906,-3.96507007194048
"1817","1428009_a_at","Abcc10","224814","ATP-binding cassette, sub-family C (CFTR/MRP), member 10",-0.174785563320252,5.68425105093501,-1.08485108377248,0.299158697289261,0.708564873654477,-5.73710635767341
"1818","1428010_at","Timm9","30056","translocase of inner mitochondrial membrane 9",0.0639857992308777,4.46480464344163,0.257832504062596,0.800875063210631,0.94668942297671,-6.29035129176046
"1819","1428012_at","C8a","230558","complement component 8, alpha polypeptide",-0.0261816464469522,10.6507884240324,-0.0910689937236129,0.928930102557573,0.986176410854463,-6.32076393466716
"1820","1428016_a_at","Rasip1","69903","Ras interacting protein 1",-0.370170874924954,4.80542557706077,-2.17943367549143,0.0497958473503968,0.376132353939741,-4.23668553673481
"1821","1428021_at","Mccc2","78038","methylcrotonoyl-Coenzyme A carboxylase 2 (beta)",-0.0844080961259843,5.15477602165597,-0.335568636187136,0.742950855460473,0.928117068667545,-6.26634652266893
"1822","1428023_at","3110009E18Rik","73103","RIKEN cDNA 3110009E18 gene",0.0702360238173716,5.35264103444186,0.387536078516182,0.705099414662895,0.914967198891364,-6.24686061547924
"1823","1428025_s_at","Pitpnc1","71795","phosphatidylinositol transfer protein, cytoplasmic 1",-0.12650512684213,4.3755895428229,-0.537410176404396,0.600741667904033,0.872537269889221,-6.17550719441104
"1824","1428062_at","Cpa1","109697","carboxypeptidase A1, pancreatic",1.69450775961688,4.97341824656135,2.28896907507594,0.0408689277128162,0.358762911381695,-4.05741365274588
"1825","1428069_at","Cdca7","66953","cell division cycle associated 7",0.000833839431798822,5.09198963395769,0.00438971824602591,0.996569165616136,0.997644857971895,-6.32510114142161
"1826","1428083_at","Neat1","66961","nuclear paraspeckle assembly transcript 1 (non-protein coding)",0.523523246497811,10.1234185020181,1.44184952892535,0.174758239853788,0.580977239554865,-5.32187584193087
"1827","1428106_at","Cluh","74148","clustered mitochondria (cluA/CLU1) homolog",0.207932927941611,9.51249083030925,0.877220683636215,0.39747313758964,0.778530234052723,-5.93431929479685
"1828","1428111_at","Slc38a4","69354","solute carrier family 38, member 4",-0.32693180987734,10.5954523095568,-1.65822084332867,0.122987077877273,0.496237941523436,-5.03049988911678
"1829","1428112_at","Manf","74840","mesencephalic astrocyte-derived neurotrophic factor",-0.16929569254091,9.82083578663394,-0.616354483919281,0.549096825784512,0.849674364053405,-6.12907259585681
"1830","1428113_at","Tmtc4","70551","transmembrane and tetratricopeptide repeat containing 4",-0.444444883069414,7.48810078089472,-2.39543938072333,0.0336693757587351,0.319143759241598,-3.88009658102477
"1831","1428141_at","Gga2","74105","golgi associated, gamma adaptin ear containing, ARF binding protein 2",0.666446364729921,7.00914970781101,3.52629231233181,0.00413319484344651,0.121355027110886,-1.90459633309695
"1832","1428172_at","Prpf39","328110","pre-mRNA processing factor 39",0.110816709388667,6.70743084917597,0.63551466492236,0.536943238651294,0.845894788195844,-6.11690267448667
"1833","1428224_at","Hnrnpdl","50926","heterogeneous nuclear ribonucleoprotein D-like",0.289505431394966,4.65182758131577,1.24477645960643,0.236816310684265,0.65013586524168,-5.56216012517543
"1834","1428229_at","Prkd3","75292","protein kinase D3",-0.214136853176864,9.66310313759423,-1.06323519935452,0.308463189766694,0.716694710313153,-5.75926549434081
"1835","1428246_at","Vps26b","69091","VPS26 retromer complex component B",-0.0819361083248626,7.21065000257073,-0.52034108500643,0.612227332675407,0.878630714571099,-6.18475353747155
"1836","1428265_at","Ppp2r1b","73699","protein phosphatase 2, regulatory subunit A, beta",0.0832843136566748,8.10564913638998,0.473216206020722,0.644493326962892,0.893433344419749,-6.20879701625521
"1837","1428280_at","Fip1l1","66899","FIP1 like 1 (S. cerevisiae)",0.163774805265289,6.99337133953468,0.924572013091337,0.373284868878058,0.76313854113269,-5.89248782968793
"1838","1428294_at","Zpr1","22687","ZPR1 zinc finger",-0.487848922527196,6.55519718574074,-1.82256333611636,0.0931959173838867,0.460787615925318,-4.79261960508638
"1839","1428306_at","Ddit4","74747","DNA-damage-inducible transcript 4",-0.220803446878642,6.17113228910635,-1.03080875109325,0.322823011940796,0.728311354907502,-5.79181601391249
"1840","1428315_at","Ebna1bp2","69072","EBNA1 binding protein 2",0.131378279859734,7.46128894993495,0.753495538999214,0.465581672663074,0.805550853303312,-6.03439607540488
"1841","1428330_at","Dop1b","70028","DOP1 leucine zipper like protein B",0.322366154590089,7.71996405041025,1.28984763129435,0.221244302613355,0.632521740397045,-5.50950728686371
"1842","1428335_a_at","Scfd1","76983","Sec1 family domain containing 1",0.0135219083576228,8.27021008100855,0.0773037790850711,0.939647221493469,0.988521030181239,-6.32197850804132
"1843","1428340_s_at","Atp13a2","74772","ATPase type 13A2",0.06509515433555,6.8736915759873,0.367200630519347,0.719819998814417,0.92104611906059,-6.25481175624227
"1844","1428357_at","Tdrp","72148","testis development related protein",-0.170029301445303,7.21633679528805,-0.999795553792085,0.337011333644934,0.738107088117833,-5.82216050858601
"1845","1428359_s_at","Zg16","69036","zymogen granule protein 16",1.32555572220568,3.4955309229644,1.71703963861365,0.111470878119442,0.478054983625061,-4.94687894184161
"1846","1428365_a_at","Lonp1","74142","lon peptidase 1, mitochondrial",0.180358011062935,9.0671567083626,1.02591381897026,0.325032808048347,0.731226883508932,-5.79665689733569
"1847","1428367_at","Ndst1","15531","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1",0.117346478458007,8.85986452992504,0.657621832566828,0.523111911365163,0.839875179492857,-6.10242952909498
"1848","1428369_s_at","Arhgap21","71435","Rho GTPase activating protein 21",-0.0359992831175608,8.08898069493689,-0.190440938309027,0.852125770951787,0.958096649406377,-6.30612310179738
"1849","1428372_at","St5","76954","suppression of tumorigenicity 5",0.221383525195341,8.16054569843033,1.2653763392082,0.229593583720571,0.639546335251587,-5.53827099648218
"1850","1428390_at","Wdr43","72515","WD repeat domain 43",0.123620919683719,6.94462696014393,0.781684968839398,0.449445984882577,0.79639965024474,-6.01279226360422
"1851","1428392_at","Rassf2","215653","Ras association (RalGDS/AF-6) domain family member 2",0.279491845833527,3.37373135322034,1.65499347045471,0.123648302008271,0.497657602134901,-5.03503673807422
"1852","1428443_a_at","Rap1gap","110351","Rap1 GTPase-activating protein",-0.0599032317246024,6.10432638157814,-0.344099110011434,0.736685981167116,0.926920384795067,-6.26333600722813
"1853","1428449_at","Gtf3c2","71752","general transcription factor IIIC, polypeptide 2, beta",-0.385415791192035,6.38179440420942,-2.10755094101603,0.0566237440842392,0.391306214437465,-4.35236886208654
"1854","1428454_at","Bcas3","192197","breast carcinoma amplified sequence 3",-0.0769047246120644,6.52037311867501,-0.421372099053689,0.680882275518013,0.908686721501647,-6.23270669826813
"1855","1428483_a_at","Mis18a","66578","MIS18 kinetochore protein A",-0.344155209710582,4.88720014943614,-2.04665584488775,0.0630848747374076,0.398715426899605,-4.44902774008587
"1856","1428488_at","Pigk","329777","phosphatidylinositol glycan anchor biosynthesis, class K",0.195596245603794,7.51507956989757,1.25551722615539,0.233028068617245,0.645247371584666,-5.54974158128572
"1857","1428492_at","Glipr2","384009","GLI pathogenesis-related 2",-0.205772684669137,3.25893580720475,-1.17397996210403,0.263023498741335,0.673738425797994,-5.64194661330552
"1858","1428529_at","Snhg5","72655","small nucleolar RNA host gene 5",0.00576003718686557,6.59519457227111,0.0327070972304582,0.974442239902744,0.994316132011333,-6.32455033014309
"1859","1428543_at","Ppat","231327","phosphoribosyl pyrophosphate amidotransferase",-0.228928406831129,4.54482736279169,-0.846570232834624,0.413687391515613,0.78347326393161,-5.96036865447523
"1860","1428570_at","Ccnc","51813","cyclin C",-0.117179632863254,5.58425996636574,-0.625309255511708,0.543397658226578,0.84696952805761,-6.12342818101671
"1861","1428573_at","Chn2","69993","chimerin 2",-0.136155022362649,7.78398289755129,-0.768949627838465,0.45669107541788,0.800935536154036,-6.02264117213349
"1862","1428585_at","Actn1","109711","actinin, alpha 1",-0.176303848928959,7.88206595030083,-0.885492065767564,0.393172471556792,0.778530234052723,-5.9271503242621
"1863","1428591_at","Pnpla2","66853","patatin-like phospholipase domain containing 2",-0.146424394617129,3.18540763909537,-0.894600283566527,0.388473611812588,0.776355352214626,-5.91918806894368
"1864","1428592_s_at","Usp38","74841","ubiquitin specific peptidase 38",0.128851061640987,6.4985242184171,0.746529673149223,0.469624331702004,0.80654957693388,-6.03962376477986
"1865","1428612_at","Atg7","74244","autophagy related 7",0.14277771786088,7.16414879112009,0.674953721176378,0.512413944056976,0.832576533415237,-6.09076151002277
"1866","1428626_at","Lysmd2","70082","LysM, putative peptidoglycan-binding, domain containing 2",-0.0974777796135715,4.58203194033822,-0.465737640664691,0.649686430403597,0.896043110807168,-6.21241107997419
"1867","1428635_at","Comtd1","69156","catechol-O-methyltransferase domain containing 1",0.401360586724112,5.76076576334029,2.35279081254386,0.036393798313073,0.332977625129186,-3.95145864773837
"1868","1428657_at","Rreb1","68750","ras responsive element binding protein 1",0.0623147649574776,8.06882155598735,0.282291554718897,0.782497109634361,0.942096996702543,-6.28346690813006
"1869","1428708_x_at","Ptms","69202","parathymosin",-0.227812494683224,11.5537203430834,-1.13476786059198,0.278482716666621,0.68941453028444,-5.68455366603277
"1870","1428740_a_at","Pigt","78928","phosphatidylinositol glycan anchor biosynthesis, class T",0.22584882813617,7.18364216891557,1.10032656066573,0.292628120066297,0.701991513810634,-5.72101847118407
"1871","1428742_at","Fbxo45","268882","F-box protein 45",0.107081367896333,4.53829336014044,0.604342833284117,0.556793466918315,0.854662183625089,-6.13652394474864
"1872","1428761_a_at","Snapc3","77634","small nuclear RNA activating complex, polypeptide 3",0.0498788427783312,4.85125147005629,0.2701136175293,0.791630992372946,0.943566019605547,-6.28697155214264
"1873","1428780_at","Tha1","71776","threonine aldolase 1",0.215474606806125,6.17530766567414,1.12668470322903,0.281754629146461,0.690486363629062,-5.69319295024632
"1874","1428784_at","Gmip","78816","Gem-interacting protein",-0.215620883899933,5.06497928133451,-1.22973933615338,0.242202119481315,0.653922834442038,-5.57940881862427
"1875","1428803_at","Acot6","217700","acyl-CoA thioesterase 6",0.431835777802484,4.67860592764183,2.6686908522326,0.020356735466283,0.257271115931856,-3.41407363665192
"1876","1428823_at","Hddc2","69692","HD domain containing 2",0.310186645342571,5.06676407475041,2.01637355331197,0.0665477178052867,0.40779066896271,-4.49660738147107
"1877","1428835_at","Myh14","71960","myosin, heavy polypeptide 14",0.256233726851505,6.64314725936889,1.23346364570362,0.240859215198378,0.653559507906709,-5.57515175536055
"1878","1428844_a_at","Bclaf1","72567","BCL2-associated transcription factor 1",-0.0656185994567338,6.66093970279756,-0.399593505900496,0.696429193381008,0.91274062558972,-6.24194898032168
"1879","1428870_at","Nolc1","70769","nucleolar and coiled-body phosphoprotein 1",0.368631999264712,6.29011106900341,1.77139481683813,0.101691453975271,0.469293058927825,-4.86807704392893
"1880","1428874_at","Ciao2b","68523","cytosolic iron-sulfur assembly component 2B",-0.0166195590572489,8.08927156115373,-0.100384015441452,0.921685857986199,0.984269280496303,-6.31982952138187
"1881","1428905_at","Rraga","68441","Ras-related GTP binding A",0.138367053058106,7.39960404549128,0.582979837199856,0.570627333506675,0.863156070050919,-6.14943543034999
"1882","1428908_at","Rbm25","67039","RNA binding motif protein 25",0.091612354821228,6.50771738475695,0.442695152104259,0.665807280588027,0.900378364206836,-6.22319719347375
"1883","1428942_at","Mt2","17750","metallothionein 2",2.07553554482852,9.19145010687589,3.97376934768857,0.00182289638363925,0.0833910909022578,-1.12045838805685
"1884","1428988_at","Abcc3","76408","ATP-binding cassette, sub-family C (CFTR/MRP), member 3",0.642760370105417,10.2884727211231,2.6605212194523,0.0206671911496273,0.260182313387556,-3.42819273427174
"1885","1429005_at","Mfhas1","52065","malignant fibrous histiocytoma amplified sequence 1",0.168610541672747,9.05808581034291,0.785143814053615,0.447491016534323,0.794792289409303,-6.01009218871314
"1886","1429038_at","Dda1","66498","DET1 and DDB1 associated 1",-0.00922656403458255,5.88799651827901,-0.0590593539053657,0.953870362983682,0.991097549254958,-6.32328253056867
"1887","1429063_s_at","Kif16b","16558","kinesin family member 16B",0.00157353160453422,4.73028394116275,0.00748868807549018,0.994147169264787,0.996609628070607,-6.32508183919299
"1888","1429080_at","Mphosph10","67973","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)",-0.00406215252062303,7.54559627063003,-0.0246573040507279,0.980730849791562,0.995442716514428,-6.32479244944709
"1889","1429104_at","Limd2","67803","LIM domain containing 2",-0.281851519481763,7.14078154311481,-1.59285637428818,0.137001123966718,0.52164960042202,-5.12130521517526
"1890","1429110_a_at","Nsun4","72181","NOL1/NOP2/Sun domain family, member 4",0.204117703565874,6.78888609192171,1.00189174728066,0.336038284611621,0.737467802985503,-5.82013402868287
"1891","1429122_a_at","Pradc1","73327","protease-associated domain containing 1",-0.347116698661869,6.62970739714078,-2.00326322015532,0.0681009466828934,0.410374535855358,-4.51710200535372
"1892","1429144_at","Gpcpd1","74182","glycerophosphocholine phosphodiesterase 1",-0.474506997210748,9.2655561278724,-1.29959090156134,0.217989013927329,0.628241630200501,-5.49793998266642
"1893","1429150_at","Ccdc77","67200","coiled-coil domain containing 77",-0.433101394221338,6.08966467656154,-2.6696179212272,0.0203217961097306,0.257271115931856,-3.41247082843867
"1894","1429159_at","Itih5","209378","inter-alpha (globulin) inhibitor H5",0.821311712536295,7.84281776216632,2.99252156285262,0.0111459140535161,0.194634026052797,-2.84821969030883
"1895","1429173_at","Dnase1l1","69537","deoxyribonuclease 1-like 1",0.242596937947511,6.00421565686424,1.33647533385563,0.206016148241269,0.618065133400211,-5.45356627170084
"1896","1429186_a_at","Cdadc1","71891","cytidine and dCMP deaminase domain containing 1",-0.00809368327567395,6.75268398550277,-0.0407518862372375,0.968159329877186,0.993790887421667,-6.32424048671433
"1897","1429212_a_at","Lrrc51","69358","leucine rich repeat containing 51",0.272693872534501,5.13114389720076,1.64485318814081,0.125746226313832,0.501456106459429,-5.04925581854588
"1898","1429246_a_at","Anxa6","11749","annexin A6",0.263508366010784,7.51408809779937,1.2806161243458,0.224364740578749,0.633618018977841,-5.52040679130989
"1899","1429292_a_at","Slc52a3","69698","solute carrier protein family 52, member 3",0.118505121860489,4.94514727399067,0.707210085553491,0.492850610348085,0.822927758271041,-6.06830072664122
"1900","1429295_s_at","Trip13","69716","thyroid hormone receptor interactor 13",-0.510688562965997,4.08276123952979,-1.85274206814316,0.0884911743133723,0.449092709640365,-4.74755958934605
"1901","1429339_a_at","Acad10","71985","acyl-Coenzyme A dehydrogenase family, member 10",0.130390644982991,7.04132568271126,0.573874238057988,0.576579515427307,0.865002432382399,-6.15480549900675
"1902","1429379_at","Lyve1","114332","lymphatic vessel endothelial hyaluronan receptor 1",0.123501474267107,7.07994415626335,0.506189372126695,0.621832317812366,0.884286938815484,-6.19220339423873
"1903","1429382_at","Tomm40l","641376","translocase of outer mitochondrial membrane 40-like",0.341493806420779,6.72601155194744,1.47670325631382,0.165337301015214,0.563500056345663,-5.27677877266072
"1904","1429412_at","Eny2","223527","ENY2 transcription and export complex 2 subunit",0.181712667220904,3.41076996562066,0.998333749717474,0.337691108504572,0.738599811732559,-5.82357158192637
"1905","1429514_at","Plpp3","67916","phospholipid phosphatase 3",0.147337620056309,11.0768960675024,0.708557540426237,0.492043303565494,0.82252014924381,-6.06734148836863
"1906","1429534_a_at","Immt","76614","inner membrane protein, mitochondrial",0.22901554197038,7.91203724010885,0.734223811724044,0.476819344295798,0.810189083841106,-6.04875101016708
"1907","1429560_at","Zfp955b","100043468","zinc finger protein 955B",-0.0283450560828538,5.54388825537735,-0.159407998746131,0.875981035363082,0.963891068026405,-6.31180109625525
"1908","1429574_at","Clic3","69454","chloride intracellular channel 3",0.386078080154313,3.94705681467437,1.72811532897844,0.109412719294574,0.477754022567146,-4.93093837670873
"1909","1429597_at","Dppa4","73693","developmental pluripotency associated 4",0.155099364979393,4.291815718671,0.92445011145192,0.373345794907587,0.76313854113269,-5.89259796779241
"1910","1429620_at","Mgme1","74528","mitochondrial genome maintenance exonuclease 1",0.18417350367845,4.4956743179218,0.954974839900817,0.358306426166602,0.748411107517121,-5.86462920657452
"1911","1429643_a_at","Pde1c","18575","phosphodiesterase 1C",-0.11589601068105,3.34463917284839,-0.645616513365933,0.530597362584141,0.844209185836329,-6.11034635020168
"1912","1429681_a_at","Tecr","106529","trans-2,3-enoyl-CoA reductase",0.161690334601371,10.9987270051152,0.860231674630734,0.406406449524523,0.782148562297634,-5.94885875831576
"1913","1429710_at","Styx","56291","serine/threonine/tyrosine interaction protein",-0.34423994637365,6.19109753519833,-1.8830958672679,0.0839776664154665,0.439226184408108,-4.70183674288651
"1914","1429723_at","Spryd7","66674","SPRY domain containing 7",0.150539354679669,8.00970251990529,0.88093698771704,0.395536916896902,0.778530234052723,-5.93110558533874
"1915","1429739_a_at","Patz1","56218","POZ (BTB) and AT hook containing zinc finger 1",-0.00994670492375338,5.51422931546027,-0.0567798228566032,0.955648729985611,0.991359653463195,-6.32342095409374
"1916","1429758_at","1700017B05Rik","74211","RIKEN cDNA 1700017B05 gene",0.243028586639054,6.46086730884871,1.43369701151589,0.177025974278374,0.581520855889168,-5.33231651980376
"1917","1429776_a_at","Dnajb6","23950","DnaJ heat shock protein family (Hsp40) member B6",0.34270343783034,6.05568231427828,1.55452311804864,0.1458502737489,0.535382191579629,-5.17347142412288
"1918","1429786_a_at","Zwint","52696","ZW10 interactor",0.0723332823639451,5.66116372930776,0.237029060597061,0.81660525335133,0.949236105130179,-6.2957214148878
"1919","1430128_a_at","Reep6","70335","receptor accessory protein 6",-0.0179947897785091,11.9327279786002,-0.0975936944892247,0.923855138345102,0.98479533717848,-6.32011894941402
"1920","1430147_a_at","Taf1d","75316","TATA-box binding protein associated factor, RNA polymerase I, D",-0.221098215343069,3.00765283148715,-1.25060629180681,0.234754092259233,0.645917758636067,-5.55542973392876
"1921","1430173_x_at","Cyp4f16","70101","cytochrome P450, family 4, subfamily f, polypeptide 16",0.0611441147951011,4.45539840939212,0.35589148516931,0.728058035736106,0.922098203053843,-6.25905243067253
"1922","1430195_at","2810043O03Rik","72697","RIKEN cDNA 2810043O03 gene",-0.244570821676889,6.0059390518461,-1.0825822757718,0.300125278592455,0.709244186756144,-5.73944933047691
"1923","1430197_a_at","Pitpnm2","19679","phosphatidylinositol transfer protein, membrane-associated 2",0.03268139078296,4.1487257864373,0.149895894417374,0.883319778433544,0.96860993934914,-6.31334069897973
"1924","1430231_a_at","Cep70","68121","centrosomal protein 70",-0.0199681712003246,3.44637984933714,-0.110552609855288,0.913786179883076,0.979530532099086,-6.31870586609614
"1925","1430275_a_at","Aqr","11834","aquarius",0.0616567023330381,4.63952872214706,0.330610682921668,0.746600911869851,0.929399461850425,-6.26806218487951
"1926","1430307_a_at","Me1","17436","malic enzyme 1, NADP(+)-dependent, cytosolic",0.438853848937514,10.5433814231652,1.3909615992966,0.189320699114122,0.59773946797966,-5.3863635610538
"1927","1430332_a_at","Gusb","110006","glucuronidase, beta",0.297497632012395,4.21017059686456,1.31235937257853,0.213781873592194,0.625278283516491,-5.48268297961256
"1928","1430388_a_at","Sulf2","72043","sulfatase 2",0.300190930163829,6.4816695830815,1.59344419728239,0.136869135775476,0.52164960042202,-5.12049890348398
"1929","1430527_a_at","Rnf167","70510","ring finger protein 167",-0.198285648716004,8.69386034337889,-0.874884671024081,0.398693511106454,0.778530234052723,-5.93633329016373
"1930","1430634_a_at","Pfkp","56421","phosphofructokinase, platelet",-0.0871791964737025,3.1754929776755,-0.467946315748824,0.648150714200923,0.895445988823734,-6.21134949361457
"1931","1430661_at","Myl6b","216459","myosin, light polypeptide 6B",0.17378960366002,4.85191847848332,0.849581082859435,0.412075296610967,0.782148562297634,-5.95784596157408
"1932","1430692_a_at","Sel1l","20338","sel-1 suppressor of lin-12-like (C. elegans)",0.14375481094936,6.16336452541779,0.374368251536549,0.714617679693846,0.918511366697908,-6.25205695289506
"1933","1430700_a_at","Pla2g7","27226","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)",0.395805417792291,5.22501838764956,1.92065726944541,0.0786834300338912,0.43359854595167,-4.64471715376948
"1934","1430776_s_at","Ankrd24","70615","ankyrin repeat domain 24",0.10380404577398,6.09988957900528,0.5460433965006,0.594974516137955,0.870547912236656,-6.1707224087704
"1935","1430820_a_at","Bbx","70508","bobby sox HMG box containing",0.215669223683909,5.52835573624996,1.30139966782722,0.217388984532908,0.627297005564749,-5.49578544587723
"1936","1430889_a_at","Tpmt","22017","thiopurine methyltransferase",-0.422743968467722,7.60546398137174,-2.8974286337615,0.0133067728417471,0.206924401534968,-3.01541219047878
"1937","1430976_a_at","Mrpl9","78523","mitochondrial ribosomal protein L9",0.073967229439921,6.29649810087736,0.205292946902862,0.840761138548799,0.956094483976056,-6.30305145990932
"1938","1430980_a_at","Eif4a1","13681","eukaryotic translation initiation factor 4A1",0.233431187624076,9.5645039134024,0.624458211840228,0.543937864632036,0.84696952805761,-6.12396789129555
"1939","1431011_at","Dlst","78920","dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)",-0.0907506101519413,5.79727830144549,-0.478179760295663,0.641057395481171,0.892427864404111,-6.20636775915183
"1940","1431033_x_at","Agl","77559","amylo-1,6-glucosidase, 4-alpha-glucanotransferase",0.00831097132505754,7.88250094793401,0.0475289103950101,0.962868245437633,0.992609225944081,-6.3239268217918
"1941","1431037_a_at","Elavl1","15568","ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R)",0.0470211880943188,6.75988702583759,0.23640634312851,0.817077437265352,0.949236105130179,-6.2958752701716
"1942","1431056_a_at","Lpl","16956","lipoprotein lipase",0.704269426434071,6.11463098385929,2.59300728550706,0.023416675622945,0.272527062460775,-3.54448510424768
"1943","1431057_a_at","Prss23","76453","protease, serine 23",0.649198634828012,4.83616797737235,3.36214507209817,0.00560129440103797,0.128119747989939,-2.19479444155869
"1944","1431086_s_at","Pcmt1","18537","protein-L-isoaspartate (D-aspartate) O-methyltransferase 1",-0.238515389850649,6.68665190228794,-1.19821059116619,0.253809548815935,0.665141843905567,-5.6150482572801
"1945","1431182_at","Hspa8","15481","heat shock protein 8",-0.806325191982495,7.35460719486002,-3.00304393765349,0.0109294333265092,0.193021201589019,-2.82968186541767
"1946","1431219_at","B3gat3","72727","beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)",0.223385183804633,4.31878355307528,1.35644751520531,0.199760996450306,0.606377305112704,-5.42915877179887
"1947","1431231_at","H3c7","260423","H3 clustered histone 7",0.0805786493673892,4.20483832964067,0.452727156118154,0.658766689843336,0.897860243074354,-6.21856617768691
"1948","1431240_at","Clec2h","94071","C-type lectin domain family 2, member h",-0.892427333490699,4.50094011201582,-3.51642384837656,0.00420922949262635,0.122067655286164,-1.92202032549475
"1949","1431295_a_at","Stx18","71116","syntaxin 18",0.237004216481773,5.4308556410007,1.06117432661367,0.309361448232463,0.716694710313153,-5.76135902838191
"1950","1431302_a_at","Nudt7","67528","nudix (nucleoside diphosphate linked moiety X)-type motif 7",-0.10677292607364,11.9463808718356,-0.417335625731846,0.683752507974714,0.910118020211299,-6.23445562690148
"1951","1431304_a_at","Tmem183a","57439","transmembrane protein 183A",-0.293779538357937,6.66057743576418,-1.20185717439418,0.252445073191485,0.663383169681183,-5.61096300994936
